ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts,total_count,Month_num,Day_num
3033339,"February 19, 2020 12:00:00 AM",2020,February,19,Wednesday,0,23,Spencer St-Collins St (South),170,20438,2,3
1288043,"October 17, 2015 01:00:00 AM",2015,October,17,Saturday,1,34,Flinders St-Spark La,19,9063,10,6
605136,"April 14, 2013 05:00:00 AM",2013,April,14,Sunday,5,5,Princes Bridge,61,118831,4,7
3595935,"March 14, 2021 06:00:00 PM",2021,March,14,Sunday,18,46,Pelham St (S),37,430,3,7
1433520,"March 13, 2016 02:00:00 PM",2016,March,13,Sunday,14,15,State Library,1882,95844,3,7
2986280,"January 15, 2020 08:00:00 AM",2020,January,15,Wednesday,8,17,Collins Place (South),1824,65975,1,3
2715574,"June 19, 2019 06:00:00 PM",2019,June,19,Wednesday,18,36,Queen St (West),505,17094,6,3
2620188,"April 03, 2019 05:00:00 PM",2019,April,3,Wednesday,17,24,Spencer St-Collins St (North),5155,98980,4,3
1800760,"March 28, 2017 02:00:00 PM",2017,March,28,Tuesday,14,6,Flinders Street Station Underpass,2191,159391,3,2
3944092,"October 20, 2021 05:00:00 PM",2021,October,20,Wednesday,17,30,Lonsdale St (South),132,35433,10,3
2844753,"September 29, 2019 06:00:00 AM",2019,September,29,Sunday,6,37,Lygon St (East),6,9906,9,7
3053479,"March 04, 2020 05:00:00 PM",2020,March,4,Wednesday,17,45,Little Collins St-Swanston St (East),2111,29926,3,3
2222045,"May 05, 2018 10:00:00 PM",2018,May,5,Saturday,22,31,Lygon St (West),737,19296,5,6
557625,"December 23, 2012 11:00:00 PM",2012,December,23,Sunday,23,1,Bourke Street Mall (North),615,96649,12,7
1107826,"April 09, 2015 05:00:00 AM",2015,April,9,Thursday,5,10,Victoria Point,21,21016,4,4
880694,"June 28, 2014 10:00:00 AM",2014,June,28,Saturday,10,9,Southern Cross Station,140,61139,6,6
2646729,"April 25, 2019 01:00:00 PM",2019,April,25,Thursday,13,43,Monash Rd-Swanston St (West),160,10897,4,4
1489870,"May 09, 2016 12:00:00 AM",2016,May,9,Monday,0,9,Southern Cross Station,9,61139,5,1
1534531,"June 21, 2016 03:00:00 PM",2016,June,21,Tuesday,15,26,QV Market-Elizabeth St (West),696,46675,6,2
3566492,"February 23, 2021 01:00:00 PM",2021,February,23,Tuesday,13,65,Swanston St - City Square,471,7491,2,2
1791582,"March 18, 2017 10:00:00 AM",2017,March,18,Saturday,10,44,Tin Alley-Swanston St (West),147,5257,3,6
4219111,"March 16, 2022 04:00:00 AM",2022,March,16,Wednesday,4,63,231 Bourke St,1017,6707,3,3
1054236,"February 07, 2015 04:00:00 AM",2015,February,7,Saturday,4,27,QV Market-Peel St,8,11985,2,6
2583442,"March 04, 2019 02:00:00 AM",2019,March,4,Monday,2,52,Elizabeth St-Lonsdale St (South),28,7823,3,1
4372215,"June 01, 2022 08:00:00 AM",2022,June,1,Wednesday,8,86,Queensberry St - Errol St (South),15,359,6,3
2655947,"May 02, 2019 10:00:00 PM",2019,May,2,Thursday,22,59,Swanston St - RMIT Building 80,26,8774,5,4
3170646,"May 27, 2020 10:00:00 PM",2020,May,27,Wednesday,22,23,Spencer St-Collins St (South),41,20438,5,3
